ID,nivel_de_satisfaccion,ultima_evaluacion,cantidad_proyectos,promedio_horas_mensuales_trabajadas,años_en_la_empresa,tuvo_un_accidente_laboral,promociones_ultimos_5_anios,area,salario,se_fue
6889,0.6,0.66,4,132,4,0,0,tecnica,medio,no
1765,0.4,0.56,2,137,3,0,0,contabilidad,medio,si
6955,0.71,0.68,4,208,2,0,0,contabilidad,alto,no
1221,0.94,0.84,3,210,2,0,0,soporte,bajo,no
6993,0.85,0.54,3,185,10,0,1,dirección,alto,no
9854,0.24,0.58,5,279,4,0,0,marketing,medio,no
1818,0.78,1,5,236,5,0,0,ventas,medio,si
2809,0.7,0.68,5,225,7,0,0,ventas,medio,no
6467,0.49,0.94,5,136,3,0,0,gestión de productos,medio,no
5807,0.55,0.65,5,138,2,0,0,tecnica,medio,no
7275,0.78,0.89,5,274,6,0,0,soporte,medio,si
770,0.59,0.6,3,214,2,1,0,gestión de productos,bajo,no
3450,0.96,0.62,5,185,3,0,0,ventas,bajo,no
815,0.09,0.79,6,293,5,0,0,ventas,bajo,si
1200,0.94,0.73,3,196,3,0,0,RRHH,medio,no
6973,0.1,0.97,6,280,4,0,0,ventas,bajo,si
1579,0.11,0.9,6,254,4,0,0,tecnica,bajo,si
4284,0.57,0.39,4,132,3,0,0,gestión de productos,alto,no
4128,0.38,0.49,2,151,3,0,0,tecnica,bajo,si
4713,0.13,0.95,5,149,2,0,0,tecnica,bajo,no
9485,0.57,0.85,4,250,3,1,1,marketing,bajo,no
1080,0.68,0.84,3,209,3,0,0,ventas,alto,no
7435,0.89,0.83,3,164,3,0,0,TI,bajo,no
3265,0.9,0.92,3,152,3,0,0,contabilidad,bajo,no
3693,0.75,0.94,5,194,4,0,0,tecnica,bajo,no
2863,0.94,0.55,3,160,3,0,0,ventas,bajo,no
5942,0.33,0.4,6,214,6,0,0,marketing,medio,no
8154,0.81,0.45,6,98,3,0,0,ventas,bajo,no
5874,0.73,0.89,5,236,6,0,0,gestión de productos,bajo,si
8940,0.44,0.53,2,154,3,0,0,TI,bajo,si
5048,1,0.49,3,185,2,0,0,ventas,bajo,no
7045,0.78,0.59,4,180,3,0,0,ventas,bajo,no
3654,0.55,0.64,3,178,2,0,1,ventas,bajo,no
3069,0.72,0.84,4,256,5,0,0,tecnica,bajo,si
219,0.66,0.63,5,264,5,0,0,contabilidad,bajo,no
4398,0.93,0.59,3,233,3,0,0,tecnica,bajo,no
8407,0.77,0.81,4,164,3,0,0,tecnica,alto,no
7108,0.8,0.53,3,255,5,0,0,tecnica,alto,si
5284,0.24,0.5,4,209,3,0,0,ventas,medio,no
7221,0.6,0.8,3,191,2,0,0,soporte,medio,no
6525,0.37,0.47,2,138,3,1,0,contabilidad,medio,si
4241,0.11,0.92,6,260,4,0,0,soporte,bajo,si
4035,0.83,0.5,4,167,3,1,0,ImásD,medio,no
1776,0.49,0.66,3,155,3,0,1,ventas,bajo,no
1789,0.97,0.58,3,200,2,0,0,ImásD,medio,no
2813,0.44,0.45,2,156,3,0,0,RRHH,medio,si
287,0.61,0.68,3,193,2,0,0,marketing,medio,no
6496,0.75,0.79,4,176,4,1,0,soporte,medio,no
3476,0.93,0.99,4,136,4,0,0,RRHH,bajo,no
1386,0.38,0.55,2,148,3,0,0,soporte,bajo,si
5695,0.81,1,4,241,5,0,0,RRHH,bajo,si
945,0.72,0.59,5,200,8,1,0,ventas,bajo,no
3395,0.63,0.64,4,178,3,0,0,gestión de productos,bajo,no
2483,0.64,0.55,4,215,2,0,0,ventas,bajo,no
723,0.48,0.65,3,199,2,0,0,tecnica,bajo,no
2149,0.45,0.54,2,152,3,0,0,ventas,bajo,si
5890,0.81,0.9,4,165,3,0,0,ImásD,medio,no
4705,0.86,0.82,4,212,2,0,0,gestión de productos,medio,no
7812,0.53,0.84,3,151,3,0,0,gestión de productos,bajo,no
5523,0.37,0.48,2,129,3,0,0,soporte,bajo,si
7711,0.41,0.47,2,138,3,0,0,ventas,bajo,si
9379,0.55,0.67,3,150,2,0,1,ventas,bajo,no
7744,0.19,0.61,4,127,8,0,0,ventas,bajo,no
3858,0.81,0.62,3,240,6,0,1,ventas,bajo,no
2125,0.84,0.74,3,182,4,0,0,tecnica,bajo,si
2779,0.32,0.86,4,214,5,0,0,ventas,medio,no
3523,0.62,0.71,3,255,2,0,0,tecnica,medio,no
4275,0.56,0.56,4,195,2,0,0,RRHH,medio,no
2096,0.79,0.94,3,204,2,1,0,ventas,bajo,no
3451,0.8,0.54,4,269,3,0,0,ventas,medio,no
9590,0.82,0.59,3,178,2,0,0,TI,medio,no
3492,0.61,0.77,5,232,7,0,0,ventas,medio,no
5224,0.09,0.97,7,254,4,1,0,ImásD,medio,si
5099,0.87,0.57,4,231,4,0,0,tecnica,medio,no
4887,0.36,0.51,2,155,3,0,0,soporte,bajo,si
9562,0.4,0.55,2,150,3,0,0,TI,medio,si
1948,0.13,0.94,4,213,5,1,0,RRHH,bajo,no
7458,0.6,0.73,5,203,2,0,0,TI,medio,no
5435,0.23,0.48,3,139,4,0,0,TI,medio,no
3739,0.44,0.51,2,138,3,0,0,soporte,bajo,si
8771,0.11,0.81,6,266,4,1,0,ventas,medio,si
6139,0.53,0.68,4,173,3,0,0,ventas,medio,no
232,0.64,0.94,3,221,2,0,0,ventas,bajo,no
1689,0.5,0.67,3,246,3,0,0,ventas,bajo,no
9793,0.8,0.8,3,271,4,0,0,ventas,bajo,no
8863,0.73,0.98,5,272,2,0,0,marketing,bajo,no
8131,0.46,0.54,2,143,3,0,0,ventas,medio,si
3788,0.86,0.84,4,246,6,0,0,TI,bajo,si
9523,0.36,0.54,2,127,3,0,0,marketing,bajo,si
8800,0.39,0.56,2,142,3,0,0,contabilidad,bajo,si
1742,0.18,0.7,5,182,4,0,0,tecnica,bajo,no
1605,0.32,0.47,3,143,4,0,0,TI,medio,no
4862,0.26,0.51,2,284,2,0,0,tecnica,bajo,no
4226,0.42,0.46,2,141,3,0,0,marketing,medio,si
9145,0.53,0.61,4,198,2,0,0,gestión de productos,bajo,no
2251,0.64,0.87,4,157,7,0,0,marketing,bajo,no
8216,0.82,0.88,4,149,2,0,0,ventas,bajo,no
6171,0.72,0.81,4,144,2,0,0,TI,bajo,no
4121,0.86,0.73,3,159,3,0,0,RRHH,medio,no
8662,0.88,0.58,4,215,2,0,0,ventas,bajo,no
1325,0.96,0.55,3,164,3,0,0,ventas,medio,no
3472,0.76,0.98,2,111,2,0,0,TI,bajo,no
863,0.92,0.83,4,268,4,0,0,ventas,bajo,no
299,0.48,0.51,3,136,3,0,0,marketing,bajo,no
7935,0.77,0.96,6,225,4,0,0,soporte,medio,no
4727,0.72,0.79,4,154,3,0,0,TI,medio,no
4693,0.58,0.91,3,124,2,0,0,tecnica,medio,no
88,0.91,0.76,3,197,3,0,0,tecnica,medio,no
8466,0.87,0.94,4,189,3,0,1,ventas,medio,no
1797,0.98,0.74,4,151,3,0,0,ventas,medio,no
3542,0.62,0.82,3,204,10,0,0,contabilidad,medio,no
1260,0.45,0.49,2,149,3,0,0,gestión de productos,alto,si
6584,0.71,0.72,3,271,2,0,0,soporte,bajo,no
619,0.84,0.92,4,274,3,0,0,dirección,medio,no
6616,0.68,0.67,4,135,2,0,0,contabilidad,medio,no
6020,0.94,0.81,3,196,3,0,0,tecnica,medio,no
9393,0.19,0.51,5,226,3,0,0,ventas,medio,no
3495,0.09,0.82,6,249,4,0,0,tecnica,medio,si
1220,0.82,0.56,2,227,5,1,0,dirección,alto,no
2639,0.32,0.42,2,99,4,0,0,tecnica,bajo,no
2642,0.45,0.48,2,158,3,0,0,tecnica,bajo,si
2227,0.37,0.47,2,149,3,0,0,ventas,bajo,si
5759,0.32,0.5,2,135,5,0,0,ventas,bajo,si
60,0.21,0.96,4,287,5,0,0,tecnica,medio,no
5045,0.73,0.53,3,205,2,0,0,ventas,medio,no
541,0.88,0.75,4,201,2,0,0,ventas,medio,no
1062,0.59,0.72,3,182,3,0,0,ventas,medio,no
9212,0.57,0.43,3,167,3,0,0,ventas,medio,no
8191,0.75,0.9,5,186,4,0,0,gestión de productos,bajo,no
8015,0.48,0.86,5,246,3,0,0,tecnica,bajo,no
812,0.97,0.75,2,271,6,0,0,ventas,bajo,no
1239,0.29,0.48,2,249,4,0,0,TI,medio,si
983,0.98,0.8,4,134,2,1,0,soporte,medio,no
4965,0.63,0.7,5,160,3,0,0,dirección,alto,no
4307,0.59,0.75,4,266,3,0,0,contabilidad,medio,no
9350,0.66,0.49,4,157,3,0,0,ventas,bajo,no
7900,0.63,0.75,4,175,4,0,0,RRHH,medio,no
5851,0.19,0.5,5,126,3,1,0,ImásD,medio,no
9713,0.55,0.62,5,197,2,0,0,tecnica,bajo,no
9639,0.67,0.55,4,256,6,0,0,RRHH,bajo,no
9423,0.89,0.73,4,171,4,0,0,ImásD,medio,no
7586,0.48,0.39,4,272,3,0,0,marketing,bajo,no
4123,0.38,0.53,2,138,3,0,0,gestión de productos,bajo,si
8998,0.74,0.89,3,160,2,0,0,ventas,bajo,no
3764,0.57,0.52,3,143,2,0,0,tecnica,bajo,no
973,0.58,0.62,3,218,3,0,0,soporte,medio,no
8711,0.3,0.44,3,129,2,0,0,tecnica,medio,no
6864,0.17,0.66,6,174,3,0,0,ventas,medio,no
351,0.41,0.58,5,274,2,1,0,ventas,medio,no
4474,0.71,0.54,4,215,3,0,0,tecnica,medio,no
9654,0.93,0.87,4,139,8,0,0,tecnica,medio,no
3422,0.58,0.69,3,252,3,0,0,ventas,bajo,no
3538,0.81,0.52,3,255,5,0,0,TI,medio,no
2440,0.67,0.78,3,235,3,0,0,soporte,bajo,no
6223,0.58,0.71,3,205,3,0,0,soporte,bajo,no
3775,0.43,0.52,2,150,3,0,0,gestión de productos,bajo,si
2910,0.48,0.9,4,201,4,0,0,marketing,medio,no
4558,0.52,0.49,3,146,2,1,0,contabilidad,medio,no
8921,0.09,0.78,6,254,4,0,0,soporte,bajo,si
8569,0.86,0.95,4,149,3,0,1,ventas,medio,no
4854,0.65,0.67,3,240,2,1,0,tecnica,bajo,no
8120,0.82,0.6,3,261,2,1,0,TI,medio,no
300,0.94,0.58,5,222,3,0,0,tecnica,bajo,no
730,0.76,0.62,4,190,3,0,0,ImásD,medio,no
9493,0.58,0.48,3,135,3,1,0,RRHH,medio,no
2324,0.85,0.83,4,219,3,0,0,tecnica,bajo,no
6944,0.43,0.55,2,129,3,0,0,ventas,bajo,si
1951,0.38,0.45,2,129,3,0,0,soporte,medio,si
3609,0.84,0.62,4,138,3,0,0,tecnica,bajo,no
9549,0.51,0.79,3,137,3,0,0,ventas,medio,no
1286,0.84,0.87,4,246,6,0,0,RRHH,bajo,si
3699,0.41,0.54,2,133,3,0,0,ventas,medio,si
5895,0.8,0.38,3,215,6,0,0,soporte,bajo,no
2606,0.4,0.47,5,173,5,0,0,tecnica,medio,no
6817,0.8,0.51,4,213,3,0,0,ventas,medio,no
1282,0.79,0.72,5,245,3,1,0,tecnica,bajo,no
7443,0.91,0.75,2,147,3,0,0,marketing,bajo,no
6119,0.74,0.87,5,242,5,0,0,soporte,medio,si
2497,0.5,0.75,5,178,6,0,0,tecnica,medio,no
3521,0.74,0.67,4,158,3,0,0,ventas,bajo,no
2362,0.09,0.85,6,297,4,0,0,RRHH,medio,si
6512,0.18,0.95,4,241,6,0,0,gestión de productos,medio,no
9951,0.58,0.9,4,175,3,1,0,dirección,bajo,no
8824,0.75,0.65,4,148,2,0,0,soporte,bajo,no
7228,0.3,0.71,3,155,2,0,0,ventas,bajo,no
7489,0.61,0.57,4,144,3,0,0,tecnica,medio,no
7897,0.15,0.94,5,244,6,0,0,tecnica,alto,no
3631,0.36,0.55,2,152,3,0,0,TI,bajo,si
8654,0.71,0.56,3,198,3,0,0,ventas,medio,no
8752,0.71,0.74,4,206,4,0,0,gestión de productos,medio,no
8818,0.67,0.72,4,159,2,0,0,ventas,bajo,no
9879,0.61,0.68,3,254,2,0,0,contabilidad,bajo,no
1846,0.72,0.57,4,224,4,0,0,ImásD,medio,no
7105,0.31,1,4,177,5,0,0,contabilidad,medio,no
9068,0.56,0.66,3,139,2,0,0,gestión de productos,bajo,no
5842,0.52,0.52,4,168,3,0,0,gestión de productos,medio,no
515,0.78,0.95,4,260,5,0,0,ventas,bajo,si
7849,0.96,0.95,6,215,4,0,0,TI,bajo,no
1004,0.53,0.56,4,281,6,0,0,RRHH,medio,si
4611,0.88,0.62,4,138,3,0,0,tecnica,medio,no
7907,0.38,0.5,2,153,3,0,0,soporte,bajo,si
8969,0.64,0.42,5,283,5,0,0,marketing,bajo,no
4726,0.22,0.52,6,175,4,0,0,tecnica,medio,no
8767,0.92,0.78,3,218,3,0,0,tecnica,bajo,no
2152,0.62,0.7,4,141,4,0,0,soporte,medio,no
1761,0.24,0.46,7,224,5,0,0,contabilidad,medio,si
9641,0.86,0.96,5,245,6,0,0,contabilidad,medio,si
5761,0.36,0.5,2,132,3,0,0,dirección,bajo,si
9238,0.68,0.7,5,168,2,0,0,contabilidad,medio,no
3464,0.38,0.54,2,128,3,0,0,tecnica,bajo,si
7332,0.97,0.87,2,175,6,0,0,soporte,alto,no
4225,0.97,0.38,5,211,7,1,0,ventas,medio,no
6731,0.85,0.9,5,247,2,0,0,tecnica,medio,no
6598,0.93,0.87,4,257,2,0,0,ventas,bajo,no
2475,0.21,0.7,3,238,8,0,0,tecnica,medio,no
9128,0.82,0.67,3,213,2,0,0,soporte,bajo,no
4005,0.61,0.96,4,161,3,1,0,tecnica,medio,no
1539,0.66,0.94,4,198,3,1,0,soporte,medio,no
4895,0.68,0.53,3,138,2,1,0,ventas,bajo,no
9760,0.78,0.98,5,263,6,0,0,ventas,bajo,si
2665,0.89,0.84,6,196,4,0,0,ventas,medio,no
9283,0.66,0.76,3,139,5,0,0,ventas,bajo,no
5392,0.53,0.55,5,224,2,1,0,RRHH,bajo,no
6752,0.9,0.56,3,149,2,0,0,ventas,alto,no
9587,0.2,0.78,4,196,3,0,0,dirección,bajo,no
2952,0.22,0.96,3,213,3,0,0,soporte,alto,no
2750,0.53,0.7,4,223,3,0,0,ventas,bajo,no
829,0.72,0.66,4,184,3,0,0,dirección,alto,no
7371,0.4,0.56,2,148,3,0,0,tecnica,medio,si
3721,0.11,0.84,6,251,4,0,0,tecnica,bajo,si
2138,0.1,0.79,6,256,5,0,0,soporte,bajo,si
8058,0.4,0.37,3,169,3,1,0,soporte,medio,no
429,0.62,0.79,3,259,3,0,0,soporte,medio,no
4749,0.42,0.55,2,150,3,0,0,tecnica,bajo,si
4200,0.47,0.43,3,120,3,0,0,ventas,alto,no
276,0.66,0.53,4,162,3,0,0,ventas,bajo,no
7603,0.1,0.87,6,306,4,0,0,soporte,medio,si
79,0.52,0.69,3,144,3,0,0,ventas,medio,no
7266,0.71,0.97,3,219,3,0,0,tecnica,alto,no
7523,0.8,0.62,3,171,3,0,0,tecnica,bajo,no
3545,0.84,0.93,5,236,5,0,0,soporte,medio,si
3224,0.64,0.66,5,157,2,0,0,gestión de productos,bajo,no
6516,0.96,0.77,3,193,3,0,0,tecnica,medio,no
1470,0.82,0.88,4,171,2,0,0,gestión de productos,bajo,no
2050,0.93,0.53,3,257,2,1,0,tecnica,bajo,no
1644,0.53,0.49,3,191,3,0,0,soporte,alto,no
1085,0.75,0.76,3,269,2,1,0,tecnica,medio,no
6767,0.72,0.87,5,223,5,0,0,ventas,bajo,si
7619,0.54,0.64,2,219,3,0,0,tecnica,bajo,no
9506,0.91,0.55,2,234,2,0,0,TI,bajo,no
2905,0.6,0.54,4,182,6,0,0,ventas,medio,no
2656,0.09,0.87,7,295,4,0,0,gestión de productos,bajo,si
2971,0.57,0.69,3,212,8,0,0,gestión de productos,bajo,no
6086,0.13,0.9,5,264,6,0,0,tecnica,alto,no
5699,0.64,0.95,3,131,6,0,0,RRHH,medio,no
5407,0.17,0.88,2,206,4,0,0,soporte,medio,no
8500,0.7,0.88,3,159,2,0,0,TI,alto,no
8357,0.73,0.83,5,270,5,1,0,soporte,medio,si
7445,0.74,0.97,2,135,4,0,0,TI,medio,no
5449,0.66,1,5,269,5,0,0,ventas,medio,si
8081,0.49,0.71,4,178,8,0,0,TI,medio,no
3841,0.76,0.62,5,230,3,1,0,marketing,bajo,no
9547,0.91,0.55,6,97,4,0,0,ventas,bajo,no
6442,0.98,0.89,3,150,3,0,0,soporte,alto,no
9484,0.57,0.91,4,224,10,0,0,ventas,medio,no
7818,0.51,0.86,3,198,2,0,0,tecnica,bajo,no
8281,0.57,0.58,3,132,3,0,0,soporte,bajo,no
8084,0.35,0.63,3,156,3,0,0,ventas,medio,no
4565,0.67,0.71,5,265,2,0,1,ventas,medio,no
6718,0.53,0.7,3,138,2,0,0,ventas,medio,no
3584,0.41,0.55,2,154,3,0,0,soporte,bajo,si
4329,0.6,0.53,2,235,7,0,0,TI,medio,no
1413,0.64,0.5,3,238,4,0,0,tecnica,bajo,no
6644,0.76,0.88,5,265,4,0,0,soporte,bajo,no
1928,0.97,0.94,3,160,3,0,0,soporte,bajo,no
9812,0.85,0.87,4,273,5,0,0,ImásD,medio,si
3246,0.83,0.77,3,260,2,0,0,ventas,medio,no
816,0.78,0.81,3,222,2,0,0,ventas,bajo,si
1684,0.7,0.66,3,151,2,0,0,ImásD,bajo,no
2225,0.99,0.86,4,206,2,0,0,soporte,bajo,no
2963,0.86,0.48,4,153,3,0,0,ventas,bajo,no
3324,0.9,0.64,4,139,3,1,0,dirección,medio,no
1753,0.36,0.62,4,111,6,0,0,TI,bajo,no
2040,0.89,1,5,246,5,0,0,ventas,bajo,si
5269,0.76,0.72,5,228,2,0,0,ventas,alto,no
3089,0.73,0.83,2,167,3,0,0,tecnica,medio,no
7827,0.49,0.58,3,265,3,0,0,soporte,bajo,no
9678,0.68,0.92,3,226,2,0,0,TI,alto,no
7833,0.88,0.71,4,250,3,0,0,ImásD,medio,no
3659,0.38,0.49,2,151,3,0,0,tecnica,bajo,si
9522,0.62,0.49,3,172,3,0,0,ventas,medio,no
6403,0.36,0.73,4,276,2,0,0,ventas,medio,si
1003,0.73,0.88,5,233,4,1,0,ventas,medio,no
6747,0.34,0.85,4,123,4,0,0,RRHH,medio,no
6498,0.82,0.98,5,234,5,0,0,marketing,medio,si
146,0.67,0.82,5,148,2,1,0,tecnica,medio,no
9704,0.89,0.51,4,185,3,1,0,ventas,alto,no
1416,0.63,0.62,4,286,5,1,0,ImásD,bajo,no
3267,0.69,0.85,3,153,10,0,0,soporte,medio,no
386,0.9,0.64,3,163,3,0,0,TI,medio,no
8183,0.84,0.74,4,226,2,0,0,contabilidad,alto,no
8174,1,0.41,4,174,3,0,0,tecnica,bajo,no
1645,0.57,0.7,3,248,2,0,0,tecnica,medio,no
8896,0.94,0.66,4,230,2,0,0,ventas,bajo,no
2496,0.77,0.49,4,217,2,0,0,soporte,medio,no
6497,0.95,0.81,4,258,7,0,1,ventas,medio,no
5603,0.79,0.44,2,236,3,0,0,TI,medio,no
9985,0.69,0.95,3,126,6,0,0,tecnica,bajo,no
7487,0.72,0.98,4,180,2,0,0,ventas,medio,no
6630,0.91,0.76,3,159,3,0,0,RRHH,medio,no
6710,0.09,0.88,6,269,4,0,0,tecnica,medio,si
6960,0.53,0.66,3,109,2,0,0,ImásD,medio,no
5075,0.6,0.5,4,137,3,0,0,soporte,bajo,no
8305,0.93,0.68,3,272,2,1,0,ventas,bajo,no
506,0.54,0.68,3,158,3,0,0,ventas,bajo,no
1688,0.11,0.92,6,305,4,0,0,tecnica,bajo,si
9397,0.87,1,4,258,5,1,1,ventas,medio,si
2137,0.57,0.78,3,134,3,0,0,ImásD,medio,no
4763,0.59,0.43,3,171,3,0,0,RRHH,medio,no
4852,0.91,0.77,3,195,7,0,0,ventas,medio,no
3838,0.65,0.94,4,184,7,0,0,ventas,medio,no
8759,0.39,0.48,2,138,3,0,0,ventas,bajo,si
4511,0.66,0.93,4,187,2,0,0,ImásD,bajo,no
8913,0.69,0.55,3,172,2,0,0,tecnica,medio,no
1474,0.84,0.79,4,259,3,0,0,ImásD,medio,no
1118,0.41,0.48,2,145,3,0,0,contabilidad,medio,si
4593,0.83,0.74,4,249,2,0,0,soporte,medio,no
4744,0.11,0.94,6,276,4,0,0,ventas,bajo,si
4685,0.57,0.39,2,145,3,0,0,ventas,medio,no
9874,0.38,0.53,2,157,3,0,0,ventas,bajo,si
6825,0.1,0.83,6,300,4,0,0,marketing,medio,si
8473,0.94,0.69,5,145,2,0,0,gestión de productos,medio,no
7690,0.57,0.99,3,100,4,1,0,tecnica,bajo,no
2842,0.95,0.64,5,234,3,0,0,ImásD,medio,no
9520,0.62,0.79,4,216,2,1,0,tecnica,bajo,no
6619,0.81,0.9,4,226,5,0,0,gestión de productos,medio,si
5768,0.11,0.92,6,260,4,0,0,soporte,bajo,si
2038,0.83,0.86,4,98,4,0,0,ventas,bajo,no
8213,0.82,0.86,5,243,5,0,0,TI,bajo,si
3663,0.9,0.89,4,254,7,0,0,gestión de productos,bajo,no
2265,0.76,0.58,5,136,3,0,0,tecnica,medio,no
3272,0.48,0.55,4,262,3,1,0,ImásD,alto,no
9011,0.41,0.57,2,160,3,0,0,soporte,bajo,si
5002,0.25,0.89,4,154,10,0,0,dirección,alto,no
7761,0.7,0.72,4,202,3,0,0,TI,medio,no
7497,0.64,0.5,3,261,2,0,0,ventas,bajo,no
8513,0.2,0.48,4,156,4,1,0,ventas,medio,no
998,0.48,0.79,3,180,2,0,0,tecnica,medio,no
9440,0.97,0.76,6,142,2,0,0,gestión de productos,bajo,no
7025,0.42,0.57,2,147,3,1,0,dirección,bajo,si
4578,0.37,0.57,2,157,3,0,0,ImásD,bajo,si
4256,0.96,0.66,4,268,3,0,0,ventas,medio,no
3203,0.61,1,5,139,2,0,0,ventas,medio,no
5538,0.62,0.72,2,180,2,1,0,tecnica,bajo,no
5572,0.94,0.84,5,203,3,0,0,tecnica,bajo,no
1800,0.65,0.37,5,128,3,1,0,gestión de productos,medio,no
963,0.84,0.53,3,210,4,1,0,marketing,medio,no
2083,0.78,0.93,4,161,3,0,0,ventas,bajo,no
8712,0.59,0.49,7,263,4,0,0,tecnica,medio,si
4539,0.83,0.95,3,264,2,0,0,marketing,bajo,no
7381,0.55,0.75,3,191,3,0,0,ventas,bajo,no
9148,0.36,0.55,3,191,3,0,0,gestión de productos,alto,no
4044,0.64,0.66,5,163,4,0,0,marketing,medio,no
1426,0.66,0.72,4,223,4,0,0,TI,bajo,no
7594,0.78,0.5,4,155,4,0,0,tecnica,bajo,no
4174,0.42,0.45,3,227,3,0,0,ventas,medio,no
9402,0.71,0.76,3,134,3,1,0,soporte,bajo,no
9727,0.71,0.88,3,158,3,0,0,contabilidad,medio,no
5021,0.56,0.78,3,200,2,0,0,soporte,medio,no
7185,0.73,0.91,4,241,2,1,0,contabilidad,medio,no
802,0.99,0.47,3,152,5,0,0,ventas,bajo,no
4095,0.72,0.63,4,241,4,1,0,marketing,medio,no
3030,0.82,0.58,4,202,2,0,0,ImásD,medio,no
8234,0.54,0.95,4,256,3,0,0,soporte,bajo,no
3923,0.48,0.73,5,152,6,0,0,TI,medio,no
6256,0.51,0.76,4,140,3,0,0,soporte,bajo,no
6362,0.36,0.94,3,113,5,1,0,tecnica,medio,no
7296,0.4,0.46,2,143,3,0,0,tecnica,alto,si
6170,0.98,0.92,4,201,3,1,0,soporte,bajo,no
6871,0.44,0.53,2,146,3,0,0,marketing,bajo,si
157,0.2,0.5,5,135,6,0,0,ImásD,bajo,si
6429,0.23,0.68,5,244,3,0,0,soporte,bajo,no
6045,0.28,0.83,4,162,3,0,0,ventas,bajo,no
1973,0.87,0.5,3,269,3,0,0,marketing,medio,no
9176,0.31,0.42,4,108,4,0,0,tecnica,bajo,no
8218,0.88,0.59,4,142,3,0,0,tecnica,bajo,no
878,0.91,1,5,251,6,0,0,ventas,bajo,si
625,0.51,0.51,3,274,2,0,0,gestión de productos,medio,no
3973,0.33,0.59,3,243,2,0,0,tecnica,medio,no
2478,0.88,0.51,3,211,7,0,0,ventas,medio,no
6680,0.82,0.8,5,205,3,0,0,TI,bajo,no
5116,0.69,0.76,5,222,3,1,0,ventas,bajo,no
6536,0.38,0.5,2,153,3,0,0,soporte,medio,si
9112,0.55,0.81,5,229,3,0,0,RRHH,bajo,no
718,0.39,0.54,2,127,3,0,0,ventas,bajo,si
8096,0.48,0.64,4,146,2,0,0,marketing,bajo,no
6681,0.96,0.55,3,225,4,1,0,ventas,medio,no
2291,0.36,0.49,2,145,3,0,0,tecnica,medio,si
972,0.86,0.95,4,238,5,0,0,ventas,medio,si
5830,0.55,0.61,4,272,4,1,0,marketing,bajo,no
1894,0.76,0.56,4,137,3,0,0,TI,bajo,no
8260,0.95,0.75,3,253,4,0,0,contabilidad,bajo,no
7054,0.4,0.86,2,264,5,0,0,tecnica,medio,no
6007,0.67,0.55,3,137,3,0,0,RRHH,medio,no
1564,0.22,0.58,2,255,5,0,0,ventas,medio,no
5138,0.87,0.87,5,207,2,0,0,ventas,alto,no
3906,0.58,0.96,3,202,2,0,0,tecnica,medio,no
8919,0.54,0.92,4,175,3,0,0,soporte,bajo,no
3966,0.78,0.65,3,139,3,0,0,marketing,alto,no
3375,0.73,0.97,5,235,5,0,0,RRHH,bajo,si
8062,0.52,0.62,3,179,3,0,0,ventas,alto,no
7564,0.09,0.78,7,290,4,0,0,dirección,bajo,si
136,0.38,0.54,2,128,3,0,0,tecnica,bajo,si
8008,0.97,0.75,5,235,3,1,0,soporte,bajo,no
3250,0.52,0.89,3,188,6,0,0,marketing,medio,no
6210,0.1,0.95,7,289,4,0,0,TI,bajo,si
9966,0.83,0.8,4,149,3,0,0,dirección,bajo,no
9370,0.64,0.9,2,101,6,0,0,TI,bajo,no
4817,0.72,0.64,4,140,2,0,0,ventas,bajo,no
4574,0.67,0.9,5,171,3,0,0,ventas,medio,no
3374,0.58,0.8,4,113,3,0,0,TI,medio,no
4004,0.65,0.89,5,223,3,1,0,contabilidad,medio,no
4408,0.37,0.49,2,153,3,0,0,contabilidad,bajo,si
7928,0.57,0.96,4,177,2,0,0,tecnica,bajo,no
3873,0.44,0.51,2,140,3,0,0,RRHH,medio,si
1856,0.55,0.91,3,179,3,1,0,soporte,bajo,no
2751,0.69,0.63,5,140,4,0,1,ventas,alto,no
9368,0.51,0.58,3,141,3,0,0,RRHH,bajo,no
5779,0.09,0.97,7,254,4,1,0,ImásD,medio,si
3221,0.72,0.88,3,189,3,1,0,dirección,alto,no
1660,0.17,0.59,4,179,4,0,0,gestión de productos,bajo,no
6046,0.75,0.77,3,178,4,0,0,TI,alto,no
6183,0.43,0.47,2,131,3,0,0,contabilidad,bajo,si
9571,0.57,0.81,3,144,3,0,0,ventas,bajo,no
9014,0.52,0.85,5,183,3,0,0,soporte,bajo,no
2870,0.66,0.56,2,104,3,1,0,soporte,medio,no
9383,0.09,0.84,6,269,4,0,0,ventas,bajo,si
3208,0.2,0.7,4,225,5,0,0,soporte,bajo,no
1443,0.51,0.5,4,246,3,0,0,RRHH,bajo,no
6205,0.43,0.52,2,156,3,0,0,soporte,medio,si
3107,0.09,0.79,6,275,4,0,0,ventas,bajo,si
8417,0.48,0.89,5,179,3,0,0,dirección,medio,no
3697,0.59,0.62,3,203,4,0,0,soporte,medio,no
101,0.94,0.81,3,150,2,0,0,soporte,bajo,no
5688,0.43,0.53,2,150,3,0,0,ventas,bajo,si
3661,0.4,0.41,3,232,3,0,0,tecnica,medio,no
9970,0.19,0.83,5,280,4,0,0,ImásD,bajo,no
6201,0.52,0.82,4,198,4,0,0,ventas,bajo,no
879,0.84,0.88,4,263,5,1,0,marketing,bajo,si
3900,0.93,0.94,4,233,6,0,0,TI,medio,no
